gene,log2FC,FDR,mean_tumor_tpm,mut_freq_pct,km_logrank_p,apc_spearman_r,apc_spearman_p,prognostic,apc_positive
COL2A1,2.4592023647894266,0.002702702007884084,19.185752094717667,6.508875739644971,0.7311424045416844,-0.03536817851003989,0.4081957603737794,False,False
CDKN3,2.450304885244253,1.4377260088577637e-17,22.97588797814208,1.5779092702169626,0.09710640420045011,-0.03676453417748141,0.3899280520689015,False,False
CDK1,2.4432969563654847,2.4236020744770056e-16,43.893365391621124,1.183431952662722,0.22274306150069664,-0.050731268651574984,0.23533548513020197,False,False
LAMA1,2.4398360452047276,6.780355000707941e-08,10.784218943533698,13.41222879684418,0.6856875532624143,0.0031147178377045562,0.9419541237241266,False,True
FGF18,2.4316848251936207,7.798758913658492e-11,51.72018142076503,1.3806706114398422,0.5428414327537041,-0.17817282553910532,2.6827367236689025e-05,False,False
XDH,2.430982707677253,1.6227482866960866e-09,7.31558378870674,7.889546351084813,0.26662640388594583,0.05108372871202375,0.232093976737897,False,True
SLC7A5,2.4274679841235525,4.0768016504698345e-15,101.34423533697631,1.9723865877712032,0.5909362530940108,0.012957237808260904,0.7619519519177297,False,True
DLX3,2.4257701182365494,1.2524368344073805e-10,7.012575227686703,2.564102564102564,0.01727303979384546,-0.15070928974358247,0.0003949404796026949,True,False
FAM3D,2.4257230747350467,6.066856294978453e-10,5.694567030965391,2.1696252465483234,0.49475104324034247,-0.09505636450191515,0.025933204268329565,False,False
ZNF750,2.41641231230096,1.3495021600431514e-09,8.355410018214936,3.5502958579881656,0.45779009095861634,-0.03248150035582593,0.4475345905516076,False,False
LRP4,2.4150651014651308,0.04231218619266009,26.96218069216758,7.495069033530571,0.8033748143904824,-0.16157233456982173,0.000143450547815703,False,False
ERMN,2.406632424023666,7.337312841132905e-08,6.7782927140255005,2.9585798816568047,0.002809264381808559,0.03725317683164147,0.38365436724008034,True,True
VAX2,2.402534401033676,7.396672301787538e-15,8.87021766848816,2.1696252465483234,0.12405720798561015,-0.2158955112933814,3.265905059963562e-07,False,False
TFCP2L1,2.3998839290812204,1.0187629579385247e-13,15.243675227686701,3.353057199211045,0.02197483174993621,0.0034672439991740556,0.9353980531866486,True,True
ASPM,2.3989645888648607,8.945649685898273e-18,8.15655646630237,14.990138067061142,0.011634309078826722,-0.01995848227247282,0.6407697759737597,True,False
CXCL1,2.375834828911515,0.00013095118734444516,56.98933570127504,2.1696252465483234,0.2215651026281379,0.21641600852212525,3.0548501664985055e-07,False,True
SMPDL3B,2.3749917044671642,8.882028539051275e-17,51.96530546448087,2.366863905325444,0.3378931613266296,-0.0756340719628981,0.07661715124470986,False,False
MTFR2,2.3725489471511674,5.204943131735185e-19,8.370650273224046,1.7751479289940828,0.000815200270755747,0.036934344169262744,0.38774084240078904,True,True
AUNIP,2.3721177398778033,1.0237723175768324e-18,9.52181912568306,1.183431952662722,0.12315861869868763,-0.019204913638262655,0.65343072520624,False,False
SBSN,2.3682632941942052,4.5810176034253646e-11,5.179352641165757,1.5779092702169626,0.3413349829003041,-0.1689633263990966,6.933569652488941e-05,False,False
SLC25A10,2.366039233192285,1.5349108875240537e-18,41.963685792349736,2.1696252465483234,0.44617395773847257,-0.1976675695570036,3.0552670481424266e-06,False,False
KPNA2,2.365711905868275,1.3241012698295602e-17,72.18476375227687,2.7613412228796843,0.04062643619013857,0.06900083762115593,0.10631468184228043,True,True
PADI3,2.3643458500110803,2.1938233536277192e-13,4.432279052823315,3.7475345167652856,0.0023873600762583705,0.030001496198130553,0.4829827815323922,True,True
CENPU,2.3643083875528297,8.204939625858117e-18,20.520971402550092,2.9585798816568047,0.6655548795043558,-0.03046163441281307,0.476293003887426,False,False
ELF5,2.3640495316209975,6.058066247651184e-15,4.312241530054645,2.7613412228796843,0.5564136524958513,-0.07215453399481647,0.09122261130532254,False,False
NLRP2,2.3630333849740124,0.008293511359658988,25.955757194899817,6.11439842209073,0.020571037323298867,0.03552964578247842,0.4060577465665618,True,True
LARGE2,2.3613656876799363,2.1038628786450416e-15,103.33579908925319,3.353057199211045,0.2737644773737226,-0.16052839028069377,0.0001585689080944265,False,False
KRT17,2.351871623323251,1.8920621247993314e-07,169.8697695810565,3.7475345167652856,0.027279024682296035,-0.03204753046801629,0.453629013319516,True,False
HSPA6,2.3454641967694787,2.468938915366476e-05,21.538045173041894,4.339250493096647,0.49075471546921134,0.044793660360708726,0.294784798926874,False,True
ERN2,2.3390531731809885,6.535044668852446e-08,4.960129690346084,6.903353057199212,0.056215736759827335,0.04315855563814211,0.31278150201696053,False,True
SIX3,2.3386163088540814,3.9754536562345196e-07,4.612880874316939,1.7751479289940828,0.17073770153165713,0.09503403083983011,0.025968340461352192,False,True
OTX1,2.335524835250868,3.0005384637580988e-18,4.466231876138433,2.366863905325444,0.13459716426585455,-0.06806929625001794,0.11113157541754835,False,False
NUP210,2.3287782239539427,4.105231236776643e-18,58.48475865209472,8.284023668639055,0.07335253806606015,-0.018531298721291514,0.6648333351607172,False,False
CBX2,2.328120059843193,1.623845832702543e-13,24.19401384335155,1.9723865877712032,0.4801159487423594,-0.03993911908251692,0.350281583171697,False,False
PYCR1,2.3207369437216685,1.840964548829193e-15,78.68155573770493,1.7751479289940828,0.9143517339251759,-0.05189335015827777,0.22476805954717172,False,False
F12,2.318667990524318,6.25658052172971e-15,8.12561238615665,2.564102564102564,0.3383417139679791,-0.10982003836377416,0.010021292823344618,False,False
LRRTM1,2.317768439259979,0.013808801771097124,28.23492950819672,4.142011834319527,0.07817508626695309,-0.10296668108284249,0.015799888899623506,False,False
NKD2,2.3150347476180104,2.638032514640925e-10,16.19377832422586,2.1696252465483234,0.6899975305326563,-0.03665723956068837,0.39131389163424396,False,False
NOTUM,2.2937900882555144,0.016069596064908216,126.30649890710383,1.7751479289940828,0.494742876527821,-0.08630659835159059,0.04323919122074341,False,False
CRACR2B,2.292695698144178,4.763549871107741e-15,45.288253005464476,2.564102564102564,0.06529116989155072,-0.1189720103995562,0.005251803613438926,False,False
KRTAP11-1,2.291972746950489,0.005802107833477433,4.053713296903461,1.3806706114398422,0.6762843552623166,-0.03203282522998998,0.4538363398390662,False,False
ANKRD22,2.289529698606641,2.8991264964710406e-14,8.276717304189436,2.564102564102564,0.01668954814561548,0.23873617542064496,1.4865696920091803e-08,True,True
TNNI3,2.288171443962371,2.42028725534003e-08,8.568641347905283,1.9723865877712032,0.1364364344600244,-0.06353718503375268,0.1370588626786717,False,False
ORC1,2.287646355717598,4.9307633527533636e-18,10.642073224043715,4.733727810650888,0.04010974364400365,0.034355775676275305,0.42175283239667527,True,True
SCEL,2.2832687477617117,3.631365551048194e-11,4.746002185792349,6.508875739644971,0.010148335018823205,0.08779689615922082,0.03974101777122394,True,True
SCD,2.273946250510024,2.452138101964495e-15,185.44415409836066,3.353057199211045,0.33481331140108866,-0.015675626674789056,0.7140091415300697,False,False
TMEM132A,2.2718683488686073,3.7693471655640665e-17,99.40782094717669,3.5502958579881656,0.003455526759992617,-0.07782842182746455,0.06842669300400836,True,False
TACSTD2,2.262598237107805,1.7071589840572262e-12,655.3026934426231,1.3806706114398422,0.630893379440671,0.021340774019965116,0.617816406602501,False,True
H2BC4,2.256824513506982,9.997907541106328e-12,24.74464043715847,1.183431952662722,0.41098530482534357,0.2108028872692987,6.224236198436139e-07,False,True
CCNO,2.2528597024214214,2.1620039204003335e-10,65.32160801457195,1.5779092702169626,0.0029655913327108463,0.076412298164123,0.07362564039392686,True,True
KRT15,2.244123251959444,3.5832317556944394e-12,5.46092276867031,2.564102564102564,0.06455493688196222,0.04705680786298212,0.27103899913767493,False,True
RAD54L,2.2427890404182826,3.1602306526303183e-18,7.653575591985428,4.930966469428008,0.01734679810425885,0.02218564730710238,0.603966221497055,True,True
E2F2,2.241213075621449,2.436084216856461e-18,7.524065027322404,1.7751479289940828,0.9619815758474032,-0.052295770919679026,0.22118866692010677,False,False
APOBEC3B,2.2401022103103028,9.126025097406592e-14,12.231604918032787,2.9585798816568047,0.11429241028230741,0.08019634427185296,0.06040812650606785,False,True
RAD51,2.2328843371152978,6.3035485606074236e-18,12.878994717668487,1.9723865877712032,0.5155930718571269,0.011350528136456104,0.790736959151724,False,True
GINS1,2.227418128611083,8.087420273650537e-17,20.14095755919854,3.353057199211045,0.19383384572988088,0.011117952489800832,0.7949283860666294,False,True
GGH,2.225046517209109,5.373903319998962e-16,13.914305646630236,2.7613412228796843,4.73065745486599e-05,-0.12011846574126694,0.004828451449083392,True,False
CCNA1,2.222744445934047,1.956516509548076e-05,67.977002003643,3.7475345167652856,0.01352840887107691,0.06568501937561,0.12424391599434063,True,True
DEPDC1,2.22227114584114,9.000051543972258e-18,6.7500684881602915,6.508875739644971,0.26015943781452083,0.0027683561008255853,0.9483993766328072,False,True
CTSE,2.2208254251667716,0.002462049833875739,6.681505464480874,3.155818540433925,0.06820750448109662,0.3579303090081455,4.891446236203892e-18,False,True
ALPL,2.2174586599406076,4.793047714707535e-07,168.5196670309654,2.7613412228796843,0.23593393079182548,-0.033394033671645264,0.43487211697464206,False,False
HAPLN1,2.2139023426573927,2.0821802840457166e-17,5.253596539162113,3.353057199211045,0.1559485823371032,-0.1021346322674381,0.016670315639676983,False,False
SERINC2,2.2117589100859583,2.648907997642532e-13,447.04066338797816,1.7751479289940828,0.003124208655301462,-0.021021027554472577,0.6230939889440887,True,False
PRR11,2.2049960113606817,3.662955991854351e-18,13.954252641165755,3.353057199211045,0.025549726316546242,-0.042860240553192576,0.3161411340063171,True,False
SIM2,2.203904923523157,2.130859414822939e-15,3.798803096539162,2.366863905325444,0.0007971218100895002,-0.038071788722495684,0.37328327985051135,True,False
HMMR,2.203820169486714,2.577098401318924e-16,10.130941712204008,7.6923076923076925,0.08835902059969415,0.0018841037251316035,0.9648682304076834,False,True
ADAMDEC1,2.2022939953668614,8.865226701587878e-13,7.115549726775956,4.536489151873767,0.507980910095253,0.7144063923633446,7.167620901608252e-87,False,True
CXCL9,2.192034427217195,0.0036758380273752026,36.63056666666666,1.5779092702169626,0.0003932828143765228,0.6096229254372129,3.600571337996182e-57,True,True
SGO1,2.1904262688559735,4.804098297643955e-19,5.636407650273224,5.9171597633136095,0.23344044674336253,-0.011868185908466477,0.781429648444148,False,False
GOLT1A,2.1812099349151364,1.0067331966793748e-10,27.394426775956287,1.3806706114398422,0.4705426781223486,-0.09270176682406651,0.029870790154133527,False,False
TNNT1,2.1790350181329488,0.0005505124781922199,54.83114244080146,2.366863905325444,0.02001838501763699,-0.03367378707552647,0.43103192033682053,True,False
H1-3,2.177102774165109,1.0471738384754843e-08,4.465735883424408,1.9723865877712032,0.46102685261929044,0.05826294440748019,0.1728222913567935,False,True
KIF15,2.1625427201058303,2.241203205644588e-16,10.353203825136612,7.6923076923076925,0.624600119515215,-0.008963271743943055,0.8340253863829657,False,False
EZH2,2.1570345670356295,8.891643010734635e-18,21.461908561020035,8.086785009861932,0.07473293961300743,0.013313317933915615,0.7556152786332075,False,True
CALML3,2.153786320115902,0.026800512934264244,3.6352750455373406,2.1696252465483234,0.8993644692696108,-0.10849823609688425,0.010961797701356439,False,False
CASP14,2.153724725852707,4.656473914747332e-06,3.679129690346084,2.366863905325444,0.868444766521633,-0.16386203671610305,0.00011490072969661174,False,False
DIAPH3,2.1526679935442656,1.1749346604021166e-17,6.2427785063752275,7.6923076923076925,0.11729144119483605,0.06317244480221626,0.1393326329590088,False,True
CDC25A,2.1518402926126763,2.7206836848108704e-17,11.47257340619308,3.9447731755424074,0.20685269317831975,-0.08674190910073411,0.042191527232055034,False,False
PKP1,2.151765374764518,0.00019888496515613449,4.658013661202186,5.325443786982249,0.820216535173651,-0.11441470966802833,0.007284954430931001,False,False
CSPG5,2.1503979804156232,3.8688433207319126e-13,6.694723132969034,2.366863905325444,0.1160033322280194,-0.0935914021196421,0.028326605506396627,False,False
SLPI,2.1491435822493816,1.6519894727097276e-07,5161.267518214936,1.5779092702169626,0.7277083349297981,0.04971568019551746,0.24485392864293642,False,True
DNMT3B,2.1484359683339775,4.637424785029428e-17,13.965326411657559,8.086785009861932,0.022415368092949018,-0.09513788286970248,0.025805304027795788,True,False
H2BC8,2.1463896529313518,2.267792884002073e-11,15.421238615664846,1.3806706114398422,0.1101718597613483,0.05798020893390045,0.17491956572641318,False,True
KRT18,2.145511004738422,3.6674249898449597e-16,858.078891985428,1.183431952662722,0.040114291048682825,-0.1679948219783089,7.640093210634107e-05,True,False
MEX3A,2.145350581211076,3.853353659281758e-14,53.312381238615664,1.3806706114398422,0.08848032065731189,-0.19461522357622943,4.357062109108547e-06,False,False
CBLC,2.138475203460045,1.840964548829193e-15,69.06883952641167,2.1696252465483234,0.17531559405360042,-0.15086086697163453,0.00038957513149194095,False,False
PACSIN1,2.1362287719297686,8.373156581800032e-13,15.413268123861563,2.564102564102564,0.48620321585724313,-0.11668193240288492,0.006198938796172967,False,False
H1-2,2.1348394303285616,2.0743301943758136e-09,276.7140969034608,1.7751479289940828,0.9585641057338223,0.09683596766999904,0.023262083853431016,False,True
MNX1,2.132586694258376,6.248029053027329e-14,3.916420400728598,1.3806706114398422,0.061274942850286306,0.011505029887822791,0.7879558872361291,False,True
IGFBPL1,2.1322292036515007,0.00021955240355017274,11.67562149362477,1.183431952662722,0.1458304912653197,-0.012481607234784394,0.7704409235350198,False,False
EFNA3,2.1215190273562947,3.4616974735930394e-17,16.370293260473588,1.183431952662722,0.03950033462163402,-0.35234604096533295,1.7187220479648304e-17,True,False
VTCN1,2.118495640769507,3.31604326738356e-08,142.49804681238615,1.5779092702169626,0.2629974862401171,0.10387184033707907,0.01489849296864771,False,True
PODXL2,2.114691936024011,1.4828549275084246e-14,146.09115610200365,2.9585798816568047,0.1234359797123229,-0.11762579728117603,0.005791406661265347,False,False
HAPLN3,2.1125673998016588,1.3584208777546502e-11,81.02220746812387,2.9585798816568047,0.19596545024116738,0.07821438025099628,0.0670631465473631,False,True
CILP2,2.1122829279364983,2.8620830354100258e-08,7.49710655737705,5.325443786982249,0.001411878846568892,0.025889565484553543,0.5449592494431913,True,True
SLC16A3,2.1115577636114127,1.0348150896826701e-14,32.4004043715847,1.5779092702169626,0.8362527818404383,0.13679085941381025,0.0013139195562194578,False,True
MSMB,2.1109410277885834,0.0002921644970681152,4.702956466302368,1.7751479289940828,0.29074273224946434,0.0810896516916959,0.05759227918109232,False,True
TRPM2,2.1035082823415205,2.078703775814375e-18,13.927648269581056,8.875739644970414,0.005396119084132322,0.18379272291769058,1.4672043100243241e-05,True,True
GDA,2.1030735432238057,6.340879513058958e-05,19.7123912568306,3.5502958579881656,0.39878473409015824,0.07062564264082087,0.09830955627876085,False,True
FAM111B,2.1002824730985146,1.9236718057730857e-15,9.333208743169399,5.325443786982249,0.03737932065963141,0.01108372222887001,0.7955457780954003,True,True
ACBD7,2.087402521186963,5.610755721920445e-14,15.95204335154827,1.3806706114398422,0.06578770572367393,0.01994285320598591,0.6410313255605687,False,True
OVOL1,2.0872649342495713,4.376264840744621e-14,6.794778506375228,1.3806706114398422,0.13598834442600322,-0.10981623497689245,0.010023892882278859,False,False
