gene,log2FC,mean_tumor_tpm,mean_normal_tpm,pvalue,FDR
WDR17,-0.9589635592907638,0.2631591985428051,1.4554714285714287,1.393341786616692e-17,2.324302608250979e-16
PPP1R12A,-1.4781538832077632,12.062811293260472,35.391948571428564,1.408952737613437e-17,2.3456006322044886e-16
HSPA12B,-2.570317694382055,5.156322950819671,35.56487714285715,1.408952737613437e-17,2.3456006322044886e-16
SCARF1,-1.5961138219668198,4.523508196721312,15.699102857142858,1.447222427836225e-17,2.406882622423593e-16
CDK1,2.4432969563654847,43.893365391621124,7.2542285714285715,1.4602136392472686e-17,2.4236020744770056e-16
IL11RA,-1.3191751290196505,5.927742987249545,16.286340000000003,1.4602136392472686e-17,2.4236020744770056e-16
KRT222,-0.4894726886328978,0.05992950819672131,0.4880685714285714,1.4655948920429392e-17,2.430088897379338e-16
NARF,1.0532687507120029,34.293541712204004,16.00708,1.473311732414946e-17,2.4404314218254797e-16
NEGR1,-2.099541906326361,0.4469950819672131,5.201434285714285,1.4997135483924795e-17,2.4816724294261916e-16
ZBTB47,-1.2740124863326154,10.959525136612022,27.922105714285713,1.513312326793269e-17,2.5016660087610577e-16
GSPT2,-1.920051967786835,4.27470072859745,18.96140285714286,1.526871809790993e-17,2.5215546664596397e-16
TVP23A,-0.7526936071453402,0.5497750455373407,1.6112714285714287,1.5405340830401388e-17,2.5390932324182975e-16
FYN,-1.368974371462003,16.488193078324226,44.169708571428565,1.5405699634202423e-17,2.5390932324182975e-16
H3C2,3.2654616772497556,10.353833697632057,0.18070285714285714,1.5566754244258364e-17,2.563076961295155e-16
HMMR,2.203820169486714,10.130941712204008,1.4161057142857143,1.5683136905501657e-17,2.577098401318924e-16
N4BP2L2,-0.8333431497186803,8.672867941712205,16.235208571428576,1.5683154290969814e-17,2.577098401318924e-16
FRMD7,-1.6276676259292182,0.07123734061930784,2.3102628571428574,1.607486479836428e-17,2.6388370093872035e-16
NBR1,-1.0000684532290602,38.807649726775956,78.61907714285715,1.6545387830938074e-17,2.7133778174435023e-16
FANCD2,1.6889485754868185,9.262736065573769,2.183017142857143,1.6693534967655752e-17,2.734954715952181e-16
FLNA,-2.6857970907835043,274.94956138433514,1774.5593542857139,1.6843065420315582e-17,2.7485350475209344e-16
CDC42EP3,-2.329636357889058,11.197694353369764,60.31520285714286,1.684304678476997e-17,2.7485350475209344e-16
CSTB,1.4833343931378238,249.73022987249547,88.67648000000001,1.6843065420315582e-17,2.7485350475209344e-16
OCIAD2,1.7748765463977207,152.7183116575592,43.91946,1.6843065420315582e-17,2.7485350475209344e-16
BCL2,-1.7335670858444425,6.4629775956284155,23.81806,1.6993860953233166e-17,2.7676675025314985e-16
APOD,-2.9398375554953065,41.64151256830601,326.19893999999994,1.6993860953233166e-17,2.7676675025314985e-16
LTC4S,-2.2650500464930254,5.184357741347906,28.726419999999997,1.7145950570269897e-17,2.7896833580701455e-16
WFIKKN2,-4.522868315549281,0.42987377049180325,31.87128857142857,1.720856099162022e-17,2.797111716647787e-16
MARF1,-0.9929601185810402,17.042288888888887,34.908925714285715,1.729949789679857e-17,2.8063629921473234e-16
MAP3K12,-1.0821793227633711,5.770124043715847,13.333922857142857,1.7299478769999418e-17,2.8063629921473234e-16
WASF3,-1.3518806164154555,3.3225176684881608,10.032994285714286,1.745432469084048e-17,2.82592821740998e-16
B4GAT1,-1.2966922676357067,39.08048069216757,97.46370857142854,1.745436327761407e-17,2.82592821740998e-16
C1orf21,-1.8384779580266537,6.540471038251367,25.967177142857143,1.7610538062460975e-17,2.8484182054360896e-16
EPHB6,-1.69199668290418,7.918989799635702,27.817574285714286,1.792713469307368e-17,2.8967861720502406e-16
MYO10,1.6742800762972836,29.350543169398904,8.509505714285714,1.8249346046214593e-17,2.93734352263852e-16
EIF4E3,-1.1839255033117744,6.686900364298725,16.464185714285712,1.824932589824199e-17,2.93734352263852e-16
NEDD4,-1.7441620618945113,1.826128597449909,8.467537142857141,1.8249245306561607e-17,2.93734352263852e-16
TPI1,1.5035854520517162,948.8208043715847,333.97882571428573,1.8249346046214593e-17,2.93734352263852e-16
ZSCAN26,-1.0923619739414758,12.543661748633879,27.87818,1.857724979606504e-17,2.9872072820222324e-16
TMPRSS13,3.0348477925868664,19.08322276867031,1.4504914285714288,1.8995293588581735e-17,3.0514542709291284e-16
GSDME,-1.6752333417531409,3.3058573770491804,12.75166,1.907995052001812e-17,3.062072214778783e-16
LYSMD2,-1.3582019418134754,8.656554644808743,23.75607142857143,1.9596219747457635e-17,3.1388197416850104e-16
DCLK2,-1.2472642428381184,3.9422391621129322,10.732422857142858,1.959617656051342e-17,3.1388197416850104e-16
GIMAP1,-2.1685718356827595,2.27731693989071,13.734100000000002,1.9771266506340646e-17,3.157674658341476e-16
IGFBP5,-2.8337294735182557,204.12545646630235,1461.369537142857,1.9771353631147685e-17,3.157674658341476e-16
SBDS,-1.396901123436609,62.51342732240437,166.25329714285712,1.9771353631147685e-17,3.157674658341476e-16
CLEC9A,-0.8219686756470396,0.2153894353369763,1.148585714285714,1.9790664690508085e-17,3.157701992882034e-16
BCL2L2,-1.3498704921613438,17.37007632058288,45.823348571428575,1.9947987734347305e-17,3.170538551457243e-16
PURA,-0.9813521743398446,6.622982513661203,14.050168571428571,1.9947943793267304e-17,3.170538551457243e-16
PDE10A,-1.177795439488059,0.3910571948998179,2.1470000000000002,1.9947372567560194e-17,3.170538551457243e-16
ABCB1,-2.3945274043910554,3.2362459016393443,21.274385714285717,1.9947921822761897e-17,3.170538551457243e-16
HOXD8,-1.644714191157576,6.858239890710382,23.571608571428573,2.012617865892837e-17,3.19578147752647e-16
RANBP3L,-0.7467971407619033,0.2498983606557377,1.0974085714285713,2.0191423504132857e-17,3.203058701645999e-16
RMDN2,-0.8818483049230135,1.4452122040072861,3.505877142857143,2.0305850518526185e-17,3.218116444328962e-16
WNT2B,-1.6162017610899122,1.1852030965391622,5.699108571428571,2.0578386293675112e-17,3.258178666727946e-16
TMEM47,-2.0819262690873472,22.99146302367942,100.57316571428571,2.0670341959836578e-17,3.2696002076067484e-16
CRYBG2,1.752711833328158,3.5956193078324223,0.36372,2.0854668201316857e-17,3.295596896411164e-16
SNAP25,-2.087451351067549,2.157483970856102,12.419199999999998,2.103418394203916e-17,3.3187044327213185e-16
TIMP2,-2.583416758404261,88.97526029143899,538.27346,2.1041125206852342e-17,3.3187044327213185e-16
EPDR1,-1.8303571686472297,25.19728524590164,92.16412285714286,2.1228970022801207e-17,3.341942246528381e-16
C1S,-2.0397824741170654,60.79313460837887,253.08319142857144,2.1228970022801207e-17,3.341942246528381e-16
GIMAP8,-2.682823292531404,4.117506557377049,31.860085714285717,2.141842216378921e-17,3.3621494361854165e-16
FOXL2NB,-3.0052143789946033,2.01665956284153,23.220660000000002,2.14182338062047e-17,3.3621494361854165e-16
AR,-1.7203228919104592,12.866941712204007,44.69298,2.141846925342995e-17,3.3621494361854165e-16
VTN,-1.0011853169295333,0.9068112932604736,2.8167571428571425,2.2016699267071328e-17,3.452770955400597e-16
KRT18,2.145511004738422,858.078891985428,193.16452285714286,2.3407676774801446e-17,3.6674249898449597e-16
EEF1AKMT3,-1.024681194083997,9.519616757741348,20.402262857142855,2.3826832973605874e-17,3.729554937367644e-16
KCNS2,-0.6082522152917765,0.07873023679417121,0.6444285714285716,2.4003020705897002e-17,3.7535719014776184e-16
MEIS2,-1.9161070669138471,5.586337158469945,23.857054285714284,2.4039139877183764e-17,3.7556603190698647e-16
CHST8,-0.5159616463538618,0.8812306010928962,1.69006,2.4228259365688332e-17,3.781625572517749e-16
ABL1,-1.111979298104103,50.81770692167577,110.99981714285713,2.425344584837783e-17,3.7819787297404294e-16
EEA1,-1.1324186046355122,5.546275227686703,13.351134285714286,2.4469475694766423e-17,3.812062417490618e-16
PNP,1.8110309664559203,43.82456939890711,11.774428571428572,2.5129350656886967e-17,3.911170067333219e-16
NR2F6,1.6376671142043433,182.3482573770492,57.92368,2.535315878961137e-17,3.934867485522186e-16
MTFP1,1.5740131226718885,3.3982806921675777,0.47726285714285716,2.5353047817697208e-17,3.934867485522186e-16
PIWIL2,-0.7497791441516692,0.37805009107468124,1.31724,2.5351161365404038e-17,3.934867485522186e-16
APH1B,-1.5041764517254332,5.733044990892532,18.099137142857145,2.603642100747925e-17,4.0371134753890293e-16
PLAT,-1.7642753071017303,20.566003278688523,72.26042857142858,2.6502037329417426e-17,4.1054517545608325e-16
PRKN,-0.7788204985260885,0.7099834244080145,1.9338657142857143,2.6619479160765845e-17,4.119776427714024e-16
SNTG2,-0.9804072775227266,0.1530504553734062,1.2749942857142855,2.66890895726864e-17,4.1266785358030014e-16
LRRC4B,-2.449629381967575,5.048653734061931,32.04232857142857,2.7215801704787537e-17,4.2041788064193337e-16
ADPRM,-0.8974542661319944,10.673925136612022,20.745908571428572,2.79486160305518e-17,4.313342069897508e-16
LAPTM4A,-1.0644665644322764,628.7681276867031,1316.094822857143,2.8447948957366083e-17,4.3699651945868314e-16
NR3C2,-1.8313322496235325,2.7364240437158474,12.296645714285713,2.8447824829045653e-17,4.3699651945868314e-16
MOB3B,-1.492756206666666,8.37765446265938,25.39116857142857,2.8447917925237805e-17,4.3699651945868314e-16
HOXD4,-1.6729051487685913,6.1424282331511835,21.774062857142855,2.844267395515468e-17,4.3699651945868314e-16
KCNE4,-3.2763802531138064,3.159693442622951,39.30417714285714,2.844788689314194e-17,4.3699651945868314e-16
FAM117A,-1.2014764571849197,14.796179234972676,35.32724857142857,2.870085862430608e-17,4.4006204979907227e-16
ENOX1,-1.8422230791667755,1.6829517304189434,8.620048571428573,2.870073342265693e-17,4.4006204979907227e-16
MT1H,2.9221526562851965,19.530414936247723,1.7085828571428567,2.8919921708804306e-17,4.4300916281509143e-16
MARVELD1,-1.5579041259684807,41.46022805100182,124.01386857142859,2.921341463125752e-17,4.466755464193573e-16
MED13L,-1.1602545033128648,4.990233333333333,12.387982857142855,2.92133827871885e-17,4.466755464193573e-16
ZNF438,-1.0227186614538368,7.2712823315118404,15.80512857142857,2.947310058769831e-17,4.502289013850432e-16
LCA5,-1.446994780209061,3.5661127504553733,11.449028571428572,2.999916001257209e-17,4.574193707960231e-16
MINDY3,-0.9196472563746272,11.94815737704918,23.493417142857144,2.999925804347782e-17,4.574193707960231e-16
PARP16,-0.9573055063639315,9.19233970856102,18.79026285714286,3.0265767949720395e-17,4.610569156366455e-16
TMEM255A,-2.0828179659970267,0.5594422586520947,5.606325714285715,3.048966535847782e-17,4.64039205797202e-16
EMP3,-1.741549448364042,48.85007959927141,165.69573142857143,3.0805881455145476e-17,4.684197532230323e-16
GTF2IRD2B,-1.0322938138918636,1.9807622950819677,5.096474285714286,3.0942220454520895e-17,4.700596252842409e-16
PRKCA,-1.7038017169776958,6.207655191256831,22.479531428571423,3.1633962317912196e-17,4.801261364497842e-16
ZNF214,-1.1097911627790769,1.1077025500910747,3.5487257142857143,3.210698341395698e-17,4.868575481281823e-16
AVPR1A,-3.0178436055702997,2.586264480874317,28.04716571428571,3.219804789344006e-17,4.873436230747206e-16
PDGFRA,-2.680674478024955,7.912656466302369,56.143994285714285,3.219811790225757e-17,4.873436230747206e-16
SOX10,-0.7066030770424043,0.2710366120218579,1.0742771428571427,3.240568551232803e-17,4.900357466383023e-16
CELF2,-1.8136773534695902,6.208870127504554,24.34186,3.395085048981618e-17,5.129314389935781e-16
BST1,-1.5623811077111867,2.7621475409836065,10.111160000000002,3.425188641179594e-17,5.170060585743911e-16
SPEGNB,-0.2594242433929428,0.03709672131147541,0.24140571428571428,3.4517588563763376e-17,5.205403803701721e-16
RCC2,1.51955325344424,207.01202112932603,71.5533257142857,3.4862333398765315e-17,5.252591565413975e-16
LSR,1.7184821420215464,308.8484644808743,93.15311142857142,3.548327933295185e-17,5.33640056914348e-16
DTL,2.0616390060609886,13.97612586520947,2.587437142857143,3.548327933295185e-17,5.33640056914348e-16
ANXA13,-2.579049291561951,0.844636612021858,10.022548571428569,3.5789374041516996e-17,5.373903319998962e-16
GGH,2.225046517209109,13.914305646630236,2.1900485714285716,3.579779214861716e-17,5.373903319998962e-16
NLGN1,-0.9980965164007882,0.4394794171220401,1.875162857142857,3.5924636003229996e-17,5.388042225284441e-16
GGCT,1.4470113876172288,91.01243096539162,32.748360000000005,3.6435209041529674e-17,5.44975592717277e-16
RDM1,1.34964394172919,2.5269821493624773,0.3839485714285714,3.6434419511063346e-17,5.44975592717277e-16
LRP1,-1.7798375167271558,32.07897194899818,112.58905428571428,3.6435209041529674e-17,5.44975592717277e-16
CEP68,-1.2391634975252344,10.44896830601093,26.02662,3.708377931334481e-17,5.536725711416856e-16
ASB2,-2.7422861984177223,3.362964845173042,28.193900000000003,3.70837391531736e-17,5.536725711416856e-16
FBXL5,-0.911221508348202,47.56667905282332,90.33630000000001,3.7412321925372764e-17,5.580727731688969e-16
SLC2A6,1.840592436322868,14.724548633879783,3.390405714285714,3.8078044716003617e-17,5.674901370592843e-16
PDE1A,-1.7364454219108074,1.9967517304189435,8.985571428571427,3.841502519537159e-17,5.719955646870402e-16
SDF2L1,1.7613705210781943,207.4871005464481,60.49698571428572,3.875545018420188e-17,5.749886844774844e-16
EXTL1,-1.7537487221221058,0.6489014571948998,4.56065142857143,3.8749120790899654e-17,5.749886844774844e-16
WDR62,1.6018694079435707,6.767851366120219,1.559117142857143,3.875545018420188e-17,5.749886844774844e-16
CLIP4,-1.4590760377756151,5.498140619307833,16.865482857142855,3.8755408264477653e-17,5.749886844774844e-16
CHEK1,2.0008753552693506,13.005832604735884,2.4993342857142857,3.90985969367937e-17,5.795585375231109e-16
NR1D2,-1.4245298499724237,18.948911111111112,52.54826571428571,3.979390638433626e-17,5.893356081945957e-16
RNF150,-1.3927378624276194,8.553683424408014,24.08572857142857,4.0501278903253496e-17,5.992736317003374e-16
ART4,-0.8424129260072046,0.07718342440801457,0.93144,4.068739424435904e-17,6.014880199313938e-16
ZNF302,-1.1865963611704555,11.295382331511838,26.986148571428572,4.0859800669563645e-17,6.034959636942355e-16
IHO1,-0.739196219909237,0.231932058287796,1.0563971428571428,4.1402131304878696e-17,6.109591791304908e-16
PTH1R,-1.8127352166611002,5.731115846994536,22.64692857142857,4.1585902521423416e-17,6.131226271657226e-16
PCMTD1,-0.9599235421902774,24.31968907103825,48.25203142857143,4.1953847497335086e-17,6.179951571527092e-16
KCND3,-2.407629255440753,1.838066484517304,14.058828571428572,4.232454665358032e-17,6.228995278240572e-16
ARHGAP23,-1.5324309598815193,11.625916211293262,35.52334857142856,4.26992134492253e-17,6.267363198267962e-16
DAB2,-1.7377149479380485,9.96153096539162,35.55741999999999,4.26991213243083e-17,6.267363198267962e-16
TSPYL4,-1.1304340281000007,24.687826047358833,55.23696857142858,4.26992134492253e-17,6.267363198267962e-16
DIPK2B,-2.9387455387116272,4.942305100182149,44.562285714285714,4.34574981007808e-17,6.367333957963425e-16
KIAA1755,-1.8451907605119542,1.5312790528233151,8.094897142857143,4.3457404385309217e-17,6.367333957963425e-16
GOLGA8N,-0.4856890200351714,0.21851730418943535,0.7062342857142857,4.442331465095017e-17,6.503068723259768e-16
ZBTB7A,-0.7557438488939123,22.771834244080146,39.13878857142856,4.462020892571939e-17,6.526101124614526e-16
DUS1L,1.1320139609477504,80.82603952641166,36.33544857142858,4.5014524335261325e-17,6.577941740328976e-16
ERFE,3.355126674419121,15.847604918032788,0.6464342857142859,4.581349501757759e-17,6.688770272566328e-16
RNF146,-0.9062181337456199,30.468938251366122,57.97676285714285,4.6218159842374036e-17,6.729991366749397e-16
ZNF441,-1.028447538362447,4.003315300546448,9.205902857142856,4.621806034280257e-17,6.729991366749397e-16
ARPIN,-0.938639717864286,12.822339708561021,25.493557142857142,4.6218209592235824e-17,6.729991366749397e-16
ZNF229,-1.5009551062096202,1.0389457194899818,4.770828571428571,4.688887455342867e-17,6.821628327887709e-16
TMEM63B,1.3589268908452379,58.69626138433516,22.273911428571427,4.703829795788107e-17,6.837337794794026e-16
ORMDL2,1.2718992730151615,26.1338927140255,10.236531428571428,4.7453631352799545e-17,6.885576165861802e-16
NUDT11,-1.9709222451720894,2.718068852459016,13.575522857142857,4.741189592746302e-17,6.885576165861802e-16
DPP6,-3.45797355847359,1.6184826958105647,27.774214285714287,4.7661909155158476e-17,6.909720362406015e-16
ABHD12,0.9633298979086327,79.34870928961747,40.20858571428572,4.915170931750774e-17,7.119446008079392e-16
GIMAP6,-2.688400813249936,6.5751677595628415,47.82941714285715,5.0023003826237205e-17,7.239294009870714e-16
PURG,-1.4720486305159872,0.32980291438979964,2.68908,5.0080975912545644e-17,7.241331644217161e-16
SLIT3,-2.068138829026867,5.359613479052824,25.668742857142863,5.046437336781124e-17,7.290378562365585e-16
SCRG1,-1.1988208463005054,0.21956320582877958,1.7995314285714286,5.140482238920725e-17,7.419744180027482e-16
CCDC89,-1.8765884708354645,2.0445193078324224,10.179648571428569,5.2713097115516197e-17,7.590306331609709e-16
RGN,-2.079224939891537,2.127537340619308,12.21635142857143,5.2724518462993855e-17,7.590306331609709e-16
CCDC181,-1.7214977414615893,1.1231526411657557,6.001702857142857,5.271648935105239e-17,7.590306331609709e-16
IKZF5,-0.9982425554849703,9.244584881602915,19.464225714285718,5.366336454019589e-17,7.705301455560362e-16
CMYA5,-1.9627376453695073,1.2506482695810566,7.77304857142857,5.366284681110774e-17,7.705301455560362e-16
ESRP2,1.9056369483371736,31.628391985428056,7.708468571428572,5.3663422065940454e-17,7.705301455560362e-16
CEP126,-1.6103614075852883,2.5022253187613845,9.693285714285716,5.4136107830170436e-17,7.766413104192624e-16
RBMS1,-1.290950008891382,14.446839526411656,36.79673714285715,5.4613601994438385e-17,7.821312549516011e-16
LIMS2,-3.0187219266370366,10.602720765027321,93.03416857142858,5.461342644714939e-17,7.821312549516011e-16
CHAF1A,1.5141308787397487,25.797032422586522,8.381837142857146,5.50948954588994e-17,7.883396229669751e-16
FERMT2,-2.269840945785402,13.46801766848816,68.77490285714286,5.558031234374911e-17,7.939090693094176e-16
ECT2,2.462800829981436,35.91064189435337,5.695371428571429,5.558037186643093e-17,7.939090693094176e-16
