sample_id,IFN,TIL,PDL1,TGFB,TIME_index
TCGA-AP-A0LN-01A,-0.7662672343235222,0.08870432974801679,-0.7845570540220748,0.4044974351563923,-0.8918707546889191
TCGA-AP-A0LO-01A,-0.8372392997373908,-0.8401128812234329,-0.9101923387455975,-0.5635682024885486,-0.29894663741359184
TCGA-AP-A0LP-01A,0.28686788912506905,-0.0563369129742181,0.05055963121588255,-0.4969716426040864,0.5906685117263308
TCGA-AP-A0LS-01A,-0.897507168877087,0.3445731794340691,-0.46766255968840814,0.0023206816621340557,-0.3425195313726094
TCGA-AP-A0LT-01A,-0.9521909522377741,0.08660736575876099,-0.7201129183154759,-0.2187604214408457,-0.3098050801573172
TCGA-AP-A0LV-01A,-0.43691918570469396,0.5689908397468293,-1.1860561859732974,0.36542126548371606,-0.7167494427941035
TCGA-AP-A1DH-01A,0.05625666902226563,1.7612742360799394,0.30840535532670216,-0.6551316618604955,1.3637770820034647
TCGA-AP-A1DK-01A,0.008934256611445061,1.0723880872553142,0.4802039709983026,-0.0510393371816077,0.571548108803295
TCGA-AP-A1DM-01A,-0.7833902545400004,0.37021967868701355,-0.9631276323303539,0.12230140777743286,-0.5810674771718798
TCGA-AP-A1DO-01A,-0.9228800009911933,0.2767651988345187,-0.2626352100479226,-0.16267640867420569,-0.14024026206065998
TCGA-AP-A1DP-01A,-1.0274102782864507,-0.7922741164878662,-0.41330842099631304,-0.12619907639974973,-0.6181318621904603
TCGA-AP-A1DQ-01A,0.6824934062846022,0.12626429113213145,-0.8628244455212825,0.7894738091772041,-0.8074960585453871
TCGA-AP-A1DR-01A,-0.5770069570575883,0.18883109038007315,-1.0061757411347996,0.16576680963022303,-0.6305506789009946
TCGA-AP-A1DV-01A,-0.8968593186818221,0.24985406066944946,-0.8120349201900493,-0.014870520501680818,-0.4714762055657932
TCGA-AP-A1E0-01A,0.03777780200030081,0.004537295172522174,-0.5392110944497225,0.701053883234986,-0.8666858823272858
TCGA-AP-A1E1-01A,1.0755477693538558,0.7930259763288396,1.1192853960022817,0.9285440772101394,0.06740897001818624
TCGA-AP-A1E3-01A,-0.30776228884181384,-0.10653769911210897,-0.6718365972576765,0.23835336666769924,-0.6003988950715657
TCGA-AP-A1E4-01A,-1.4636916096632193,-1.6171097966795287,-1.425094794399551,0.688546071342331,-2.190511471589764
TCGA-AP-A3K1-01A,-1.123782878166058,-0.6897409699415851,-1.029576056929211,-0.567763741590248,-0.37993622675537
TCGA-AP-A5FX-01A,-0.0007433427242184508,-0.21228306120624688,-0.2698229082852457,-1.1788953798728512,1.017945609134281
TCGA-AW-A1PO-01A,1.165503007539691,-1.3735301737583865,-0.05830264453615832,0.3371833694660131,-0.4259599730509644
TCGA-AX-A05S-01A,0.11216773530797014,-0.031974368254874846,-0.34970035427182333,-0.5279390509858164,0.4381033885795737
