gene,mut_freq_pct,n_mut_samples
NCAPG,5.9171597633136095,30
KNG1,5.9171597633136095,30
ZNF808,5.9171597633136095,30
ZNF765,5.9171597633136095,30
ARHGAP29,5.9171597633136095,30
SLC26A4,5.9171597633136095,30
CPNE8,5.9171597633136095,30
WDR49,5.9171597633136095,30
RAPGEF1,5.9171597633136095,30
BMP5,5.9171597633136095,30
PLD2,5.9171597633136095,30
DHX37,5.9171597633136095,30
TUBA3C,5.9171597633136095,30
PRAG1,5.9171597633136095,30
TTC12,5.9171597633136095,30
HDAC9,5.9171597633136095,30
ZNF264,5.9171597633136095,30
KBTBD8,5.9171597633136095,30
ITGA11,5.9171597633136095,30
CLCN6,5.9171597633136095,30
ZC3H4,5.9171597633136095,30
KANK4,5.9171597633136095,30
CDC5L,5.9171597633136095,30
CFAP206,5.9171597633136095,30
B4GALNT4,5.9171597633136095,30
GAK,5.9171597633136095,30
MPHOSPH9,5.9171597633136095,30
SMURF1,5.9171597633136095,30
ZNF184,5.9171597633136095,30
JPH3,5.9171597633136095,30
UBASH3B,5.9171597633136095,30
KATNIP,5.9171597633136095,30
TBC1D1,5.9171597633136095,30
BICRA,5.9171597633136095,30
TAF2,5.9171597633136095,30
TLR6,5.9171597633136095,30
WASHC5,5.9171597633136095,30
STRBP,5.9171597633136095,30
DDX24,5.9171597633136095,30
CCDC80,5.9171597633136095,30
PEX5L,5.9171597633136095,30
SPECC1L,5.9171597633136095,30
ZNF432,5.9171597633136095,30
HIRA,5.9171597633136095,30
KLHL15,5.9171597633136095,30
POU3F4,5.9171597633136095,30
OSBPL3,5.9171597633136095,30
WDR6,5.9171597633136095,30
HSD17B4,5.9171597633136095,30
SNCAIP,5.9171597633136095,30
MYCBPAP,5.9171597633136095,30
NDST1,5.9171597633136095,30
SFI1,5.9171597633136095,30
SHCBP1L,5.9171597633136095,30
RAG2,5.9171597633136095,30
NPHP1,5.9171597633136095,30
CCDC82,5.9171597633136095,30
THAP12,5.9171597633136095,30
KDM2A,5.9171597633136095,30
CPXM2,5.9171597633136095,30
FIGNL1,5.9171597633136095,30
PRDM5,5.9171597633136095,30
ARHGAP33,5.9171597633136095,30
AHI1,5.9171597633136095,30
TMEM168,5.9171597633136095,30
GTF3C3,5.9171597633136095,30
OSBPL10,5.9171597633136095,30
SEC23B,5.9171597633136095,30
ZNF518B,5.9171597633136095,30
BMPR2,5.9171597633136095,30
EPHB3,5.9171597633136095,30
XPO1,5.9171597633136095,30
TRIM59,5.9171597633136095,30
MTRR,5.9171597633136095,30
SLCO4A1,5.9171597633136095,30
DLL1,5.9171597633136095,30
STAU2,5.9171597633136095,30
CYLD,5.9171597633136095,30
CDCA2,5.9171597633136095,30
ADAMTS5,5.9171597633136095,30
DISP2,5.9171597633136095,30
ZNF157,5.9171597633136095,30
LAMB3,5.9171597633136095,30
SMG8,5.9171597633136095,30
FBH1,5.9171597633136095,30
APOBR,5.9171597633136095,30
KIF7,5.9171597633136095,30
KCNN3,5.9171597633136095,30
AGBL1,5.9171597633136095,30
PLPPR4,5.9171597633136095,30
PHTF2,5.9171597633136095,30
ZBTB4,5.9171597633136095,30
CORIN,5.9171597633136095,30
SF3B3,5.9171597633136095,30
LCP2,5.9171597633136095,30
SGO1,5.9171597633136095,30
FAM13B,5.9171597633136095,30
CHSY3,5.9171597633136095,30
RASGRP1,5.9171597633136095,30
CYFIP1,5.9171597633136095,30
SEMA5B,5.9171597633136095,30
PITPNM2,5.9171597633136095,30
SLFN11,5.9171597633136095,30
GRIK5,5.9171597633136095,30
PTPN4,5.9171597633136095,30
CCDC7,5.9171597633136095,30
POU4F2,5.9171597633136095,30
QRICH2,5.9171597633136095,30
C1R,5.9171597633136095,30
RNF220,5.9171597633136095,30
TGS1,5.9171597633136095,30
DDX53,5.9171597633136095,30
ZNF180,5.9171597633136095,30
WWC1,5.9171597633136095,30
C2orf78,5.9171597633136095,30
ADAMTS6,5.9171597633136095,30
DLGAP1,5.9171597633136095,30
SPOCD1,5.9171597633136095,30
HR,5.9171597633136095,30
TXNDC16,5.9171597633136095,30
DLGAP5,5.9171597633136095,30
ZNF420,5.9171597633136095,30
SOX6,5.9171597633136095,30
IPO7,5.9171597633136095,30
SLC22A3,5.9171597633136095,30
MYLK3,5.9171597633136095,30
SLC6A15,5.9171597633136095,30
LRRFIP1,5.9171597633136095,30
TECPR1,5.9171597633136095,30
POM121,5.9171597633136095,30
SLC6A9,5.9171597633136095,30
VAV3,5.9171597633136095,30
USP5,5.9171597633136095,30
TRIM67,5.9171597633136095,30
MAGI3,5.9171597633136095,30
ADCY3,5.9171597633136095,30
OAS3,5.9171597633136095,30
ABL1,5.9171597633136095,30
LONRF3,5.9171597633136095,30
FAM161A,5.9171597633136095,30
ZKSCAN7,5.9171597633136095,30
MAP10,5.9171597633136095,30
ALDH1L1,5.9171597633136095,30
CGN,5.9171597633136095,30
MTMR8,5.9171597633136095,30
CCDC63,5.9171597633136095,30
PDE6A,5.9171597633136095,30
E2F1,5.9171597633136095,30
ITCH,5.9171597633136095,30
ARSJ,5.9171597633136095,30
ZNF799,5.9171597633136095,30
HKDC1,5.9171597633136095,30
UNC5B,5.9171597633136095,30
ILF3,5.9171597633136095,30
TGM1,5.9171597633136095,30
PRKD1,5.9171597633136095,30
WIZ,5.9171597633136095,30
ACBD3,5.9171597633136095,30
PDK3,5.9171597633136095,30
NUMB,5.9171597633136095,30
YME1L1,5.9171597633136095,30
PTCHD4,5.9171597633136095,30
EDIL3,5.9171597633136095,30
PCDHGA10,5.9171597633136095,30
PLCL2,5.9171597633136095,30
OGDH,5.9171597633136095,30
ELMO1,5.9171597633136095,30
BRINP2,5.9171597633136095,30
MAEL,5.9171597633136095,30
RLIM,5.9171597633136095,30
TTC13,5.9171597633136095,30
ZNF507,5.9171597633136095,30
SRPRA,5.9171597633136095,30
DGKI,5.9171597633136095,30
USP42,5.9171597633136095,30
ZNF12,5.9171597633136095,30
CLCA1,5.9171597633136095,30
RBFOX1,5.9171597633136095,30
ARHGAP24,5.9171597633136095,30
MMRN1,5.9171597633136095,30
CWF19L2,5.9171597633136095,30
PCNX4,5.9171597633136095,30
ADCY4,5.9171597633136095,30
SNX13,5.9171597633136095,30
MGAT5B,5.9171597633136095,30
PDZD8,5.9171597633136095,30
SEC23IP,5.9171597633136095,30
FASTKD1,5.9171597633136095,30
ATP6V0A4,5.9171597633136095,30
SUPT20HL1,5.9171597633136095,30
PKD2,5.9171597633136095,30
PDGFRB,5.9171597633136095,30
ZNF438,5.9171597633136095,30
SLC35F5,5.9171597633136095,30
PHF20,5.9171597633136095,30
SPICE1,5.9171597633136095,30
DENND2A,5.9171597633136095,30
GCNA,5.9171597633136095,30
SLC8A3,5.9171597633136095,30
SIN3B,5.9171597633136095,30
TUT1,5.9171597633136095,30
STEAP4,5.9171597633136095,30
SUGP2,5.9171597633136095,30
HGSNAT,5.9171597633136095,30
SH3TC1,5.9171597633136095,30
ZNF681,5.9171597633136095,30
CSF3R,5.9171597633136095,30
NR4A3,5.9171597633136095,30
INVS,5.9171597633136095,30
GPC3,5.9171597633136095,30
MATN2,5.9171597633136095,30
FANCA,5.9171597633136095,30
SIMC1,5.9171597633136095,30
PLEKHG4,5.9171597633136095,30
SALL2,5.9171597633136095,30
IPO11,5.9171597633136095,30
TEX11,5.9171597633136095,30
WDR3,5.9171597633136095,30
MPP2,5.9171597633136095,30
ZMYM1,5.9171597633136095,30
WAS,5.9171597633136095,30
ADAMTS10,5.9171597633136095,30
ZNF559,5.9171597633136095,30
GUF1,5.9171597633136095,30
THSD4,5.9171597633136095,30
MAP3K12,5.719921104536489,29
SRGAP3,5.719921104536489,29
SRBD1,5.719921104536489,29
PRPF39,5.719921104536489,29
MS4A14,5.719921104536489,29
ZNF813,5.719921104536489,29
TECPR2,5.719921104536489,29
CCDC150,5.719921104536489,29
SWT1,5.719921104536489,29
TF,5.719921104536489,29
SERPINI2,5.719921104536489,29
ZNF214,5.719921104536489,29
STOX2,5.719921104536489,29
JAK3,5.719921104536489,29
ZMYM5,5.719921104536489,29
HTR2A,5.719921104536489,29
DTNA,5.719921104536489,29
TCF7L2,5.719921104536489,29
HEMGN,5.719921104536489,29
KLHL41,5.719921104536489,29
SREBF2,5.719921104536489,29
ADAM19,5.719921104536489,29
TOP3A,5.719921104536489,29
TCP11L2,5.719921104536489,29
PCDHGB5,5.719921104536489,29
PRKCH,5.719921104536489,29
SLC16A2,5.719921104536489,29
OGA,5.719921104536489,29
ERAP1,5.719921104536489,29
TMTC2,5.719921104536489,29
DYNC1I1,5.719921104536489,29
USP44,5.719921104536489,29
LGR6,5.719921104536489,29
CEP164,5.719921104536489,29
UBE4A,5.719921104536489,29
CYP4F2,5.719921104536489,29
TGFBRAP1,5.719921104536489,29
HTR5A,5.719921104536489,29
HYOU1,5.719921104536489,29
FMO4,5.719921104536489,29
CCDC30,5.719921104536489,29
WDR11,5.719921104536489,29
MTF1,5.719921104536489,29
MBTPS2,5.719921104536489,29
KIF3C,5.719921104536489,29
ZNF248,5.719921104536489,29
ASPH,5.719921104536489,29
ZNF549,5.719921104536489,29
PIWIL3,5.719921104536489,29
OR11H1,5.719921104536489,29
UBN2,5.719921104536489,29
CRYBG3,5.719921104536489,29
F11,5.719921104536489,29
NME8,5.719921104536489,29
SLCO2B1,5.719921104536489,29
KIF6,5.719921104536489,29
SCUBE1,5.719921104536489,29
PARP1,5.719921104536489,29
ROR1,5.719921104536489,29
ARHGAP26,5.719921104536489,29
MARK1,5.719921104536489,29
RBM12,5.719921104536489,29
PDE11A,5.719921104536489,29
KIFAP3,5.719921104536489,29
VCPIP1,5.719921104536489,29
PTK2B,5.719921104536489,29
EPB41L2,5.719921104536489,29
IPO4,5.719921104536489,29
CYP4F22,5.719921104536489,29
TCERG1L,5.719921104536489,29
AP2A2,5.719921104536489,29
RIMBP3,5.719921104536489,29
SOGA1,5.719921104536489,29
PDE6C,5.719921104536489,29
DPY19L2,5.719921104536489,29
HEATR4,5.719921104536489,29
SLFN5,5.719921104536489,29
PUM2,5.719921104536489,29
ZFYVE1,5.719921104536489,29
AXIN2,5.719921104536489,29
GAS2L2,5.719921104536489,29
CEP112,5.719921104536489,29
ADAMTS1,5.719921104536489,29
ZXDA,5.719921104536489,29
ARHGEF9,5.719921104536489,29
PSMD1,5.719921104536489,29
PGBD2,5.719921104536489,29
IHO1,5.719921104536489,29
AMOTL1,5.719921104536489,29
FAM160A2,5.719921104536489,29
GUCY1A2,5.719921104536489,29
TKTL2,5.719921104536489,29
PCNX3,5.719921104536489,29
ANKMY1,5.719921104536489,29
NLRP11,5.719921104536489,29
PLK4,5.719921104536489,29
NOBOX,5.719921104536489,29
ZNF512,5.719921104536489,29
AMPD3,5.719921104536489,29
OSBPL8,5.719921104536489,29
E2F7,5.719921104536489,29
XIAP,5.719921104536489,29
WDR35,5.719921104536489,29
MAML3,5.719921104536489,29
PCDHAC2,5.719921104536489,29
KLHL6,5.719921104536489,29
PGR,5.719921104536489,29
ESYT1,5.719921104536489,29
ETAA1,5.719921104536489,29
FSHR,5.719921104536489,29
FMNL2,5.719921104536489,29
TGM4,5.719921104536489,29
MASTL,5.719921104536489,29
DPYSL2,5.719921104536489,29
SLC15A2,5.719921104536489,29
MICAL1,5.719921104536489,29
HIPK4,5.719921104536489,29
CPT1C,5.719921104536489,29
CAND2,5.719921104536489,29
PRDM4,5.719921104536489,29
C1orf112,5.719921104536489,29
TICAM1,5.719921104536489,29
XRN2,5.719921104536489,29
SRRM1,5.719921104536489,29
CRYBG2,5.719921104536489,29
CEP76,5.719921104536489,29
ZMYND15,5.719921104536489,29
HIPK2,5.719921104536489,29
BRAF,5.719921104536489,29
NUP93,5.719921104536489,29
SETD1A,5.719921104536489,29
SLCO3A1,5.719921104536489,29
FCRL5,5.719921104536489,29
AFP,5.719921104536489,29
GBP1,5.719921104536489,29
ARHGEF1,5.719921104536489,29
MVP,5.719921104536489,29
MYBL2,5.719921104536489,29
GC,5.719921104536489,29
CHSY1,5.719921104536489,29
SLC25A13,5.719921104536489,29
RTN3,5.719921104536489,29
CCDC88B,5.719921104536489,29
NAA16,5.719921104536489,29
AFM,5.719921104536489,29
CBLL2,5.719921104536489,29
ZNF770,5.719921104536489,29
TFIP11,5.719921104536489,29
RBSN,5.719921104536489,29
LPIN1,5.719921104536489,29
PRAMEF15,5.719921104536489,29
SEMA6A,5.719921104536489,29
GRIPAP1,5.719921104536489,29
ZC3H14,5.719921104536489,29
NRDE2,5.719921104536489,29
PITRM1,5.719921104536489,29
AGGF1,5.719921104536489,29
HNF1A,5.719921104536489,29
VPS33A,5.719921104536489,29
ZNF23,5.719921104536489,29
DLG1,5.719921104536489,29
PRPF6,5.719921104536489,29
EDC4,5.719921104536489,29
ITPRID1,5.719921104536489,29
ANO1,5.719921104536489,29
ZNF786,5.719921104536489,29
POLRMT,5.719921104536489,29
MNDA,5.719921104536489,29
ATP2C2,5.719921104536489,29
SPAM1,5.719921104536489,29
EHBP1,5.719921104536489,29
SYNE3,5.719921104536489,29
STAMBPL1,5.719921104536489,29
VEPH1,5.719921104536489,29
CATSPERE,5.719921104536489,29
ANKRD24,5.719921104536489,29
PTPN5,5.719921104536489,29
KIF18A,5.719921104536489,29
NOD1,5.719921104536489,29
CDHR3,5.719921104536489,29
PDS5A,5.719921104536489,29
ZFP28,5.719921104536489,29
GRAMD1B,5.719921104536489,29
DGKZ,5.719921104536489,29
KDM4B,5.719921104536489,29
SLC26A9,5.719921104536489,29
ODF2,5.719921104536489,29
BUB1,5.719921104536489,29
EMILIN1,5.719921104536489,29
KIAA1586,5.719921104536489,29
USP8,5.719921104536489,29
CYP4F11,5.719921104536489,29
ELFN2,5.719921104536489,29
GNL2,5.719921104536489,29
PIWIL4,5.719921104536489,29
DAB2,5.719921104536489,29
ZBTB7C,5.719921104536489,29
NPC1,5.719921104536489,29
GRIK4,5.719921104536489,29
PRAM1,5.719921104536489,29
MED25,5.719921104536489,29
ADGRB1,5.719921104536489,29
ADAMTSL2,5.719921104536489,29
TRIM37,5.719921104536489,29
CFAP44,5.719921104536489,29
ZNF418,5.719921104536489,29
CNNM2,5.719921104536489,29
TBC1D19,5.719921104536489,29
STIM2,5.719921104536489,29
KDM4A,5.719921104536489,29
FAM214A,5.719921104536489,29
UPF1,5.719921104536489,29
COL21A1,5.719921104536489,29
DGKA,5.719921104536489,29
SPAG16,5.719921104536489,29
EEF1AKMT4-ECE2,5.719921104536489,29
TRIM32,5.719921104536489,29
ADAMTS7,5.719921104536489,29
GNL3L,5.719921104536489,29
SEMA5A,5.719921104536489,29
PRKAA1,5.719921104536489,29
TFAP2B,5.719921104536489,29
CGNL1,5.719921104536489,29
MAP4K3,5.719921104536489,29
CXXC1,5.719921104536489,29
CALCR,5.719921104536489,29
TRPC6,5.719921104536489,29
HACE1,5.719921104536489,29
FAM120A,5.719921104536489,29
ZNF449,5.719921104536489,29
TDRD7,5.719921104536489,29
GABBR2,5.719921104536489,29
ITGA9,5.719921104536489,29
MME,5.719921104536489,29
MARK3,5.719921104536489,29
TTC27,5.719921104536489,29
CEP135,5.719921104536489,29
HDAC5,5.719921104536489,29
SCRIB,5.719921104536489,29
ERMP1,5.719921104536489,29
RDX,5.719921104536489,29
SLC9A5,5.719921104536489,29
SORCS2,5.719921104536489,29
ACSL5,5.719921104536489,29
DCLRE1A,5.719921104536489,29
ZNF527,5.719921104536489,29
ZFP30,5.719921104536489,29
RHPN2,5.719921104536489,29
GBP7,5.719921104536489,29
GPRASP2,5.719921104536489,29
CPXM1,5.719921104536489,29
OR4C12,5.719921104536489,29
LRRCC1,5.719921104536489,29
CSF2RA,5.719921104536489,29
HK3,5.719921104536489,29
BAP1,5.719921104536489,29
DIS3L,5.719921104536489,29
STAT1,5.719921104536489,29
RGS3,5.719921104536489,29
MED17,5.522682445759369,28
MAOB,5.522682445759369,28
C15orf39,5.522682445759369,28
KDM4C,5.522682445759369,28
ZNF7,5.522682445759369,28
XRCC5,5.522682445759369,28
NCKAP1,5.522682445759369,28
LRRC37A2,5.522682445759369,28
USP45,5.522682445759369,28
CLSTN2,5.522682445759369,28
ZNF605,5.522682445759369,28
SHC3,5.522682445759369,28
TTBK1,5.522682445759369,28
FYB1,5.522682445759369,28
WDR70,5.522682445759369,28
SESN3,5.522682445759369,28
PCARE,5.522682445759369,28
CLIP4,5.522682445759369,28
TMEM62,5.522682445759369,28
MTA1,5.522682445759369,28
AXIN1,5.522682445759369,28
LONP2,5.522682445759369,28
BMP7,5.522682445759369,28
SYNCRIP,5.522682445759369,28
L3MBTL3,5.522682445759369,28
KAT7,5.522682445759369,28
TBC1D2B,5.522682445759369,28
AP4E1,5.522682445759369,28
NELL2,5.522682445759369,28
VWA3A,5.522682445759369,28
PTPRA,5.522682445759369,28
NOX1,5.522682445759369,28
PCSK7,5.522682445759369,28
SYCP2L,5.522682445759369,28
MPP6,5.522682445759369,28
DAGLA,5.522682445759369,28
HSP90B1,5.522682445759369,28
BAIAP3,5.522682445759369,28
CRAMP1,5.522682445759369,28
FOXJ3,5.522682445759369,28
EVC,5.522682445759369,28
OR5T2,5.522682445759369,28
PARP8,5.522682445759369,28
USP38,5.522682445759369,28
FCHO2,5.522682445759369,28
CCDC87,5.522682445759369,28
LRRC49,5.522682445759369,28
FBXO24,5.522682445759369,28
KLF3,5.522682445759369,28
MST1R,5.522682445759369,28
LRRC4C,5.522682445759369,28
UBE4B,5.522682445759369,28
IL6ST,5.522682445759369,28
STK3,5.522682445759369,28
BAG6,5.522682445759369,28
SLC36A4,5.522682445759369,28
FKBP9,5.522682445759369,28
FUBP3,5.522682445759369,28
MYO1B,5.522682445759369,28
GRK3,5.522682445759369,28
MAPK8IP3,5.522682445759369,28
ZNF136,5.522682445759369,28
GNAZ,5.522682445759369,28
ZNF354C,5.522682445759369,28
ATP6V1H,5.522682445759369,28
MAP4K4,5.522682445759369,28
ASB15,5.522682445759369,28
PIK3CD,5.522682445759369,28
NEFL,5.522682445759369,28
GIGYF1,5.522682445759369,28
KIF1C,5.522682445759369,28
ALDH18A1,5.522682445759369,28
ZNF445,5.522682445759369,28
ZNF416,5.522682445759369,28
FNBP4,5.522682445759369,28
FOLH1,5.522682445759369,28
OR4C13,5.522682445759369,28
CHML,5.522682445759369,28
PIGB,5.522682445759369,28
NFAT5,5.522682445759369,28
IL12RB2,5.522682445759369,28
MKLN1,5.522682445759369,28
ARHGAP10,5.522682445759369,28
DCLK3,5.522682445759369,28
CDRT1,5.522682445759369,28
CNTROB,5.522682445759369,28
MROH9,5.522682445759369,28
ALOX12B,5.522682445759369,28
ZC3H11A,5.522682445759369,28
TPCN1,5.522682445759369,28
RRBP1,5.522682445759369,28
OR51E2,5.522682445759369,28
GAB2,5.522682445759369,28
ESYT3,5.522682445759369,28
AKAP17A,5.522682445759369,28
BEST3,5.522682445759369,28
SLC5A9,5.522682445759369,28
RANBP17,5.522682445759369,28
TAGAP,5.522682445759369,28
ANTXR2,5.522682445759369,28
NDST2,5.522682445759369,28
RBM33,5.522682445759369,28
KMT5B,5.522682445759369,28
CFAP52,5.522682445759369,28
ELL2,5.522682445759369,28
TRIM23,5.522682445759369,28
KIZ,5.522682445759369,28
SEL1L3,5.522682445759369,28
WAPL,5.522682445759369,28
ESCO2,5.522682445759369,28
TANGO6,5.522682445759369,28
ATP13A1,5.522682445759369,28
GANC,5.522682445759369,28
ZNF441,5.522682445759369,28
ZC3H7A,5.522682445759369,28
DPYSL5,5.522682445759369,28
TRPV2,5.522682445759369,28
RAB11FIP1,5.522682445759369,28
URI1,5.522682445759369,28
RTL3,5.522682445759369,28
EPHA1,5.522682445759369,28
HGS,5.522682445759369,28
MAP4,5.522682445759369,28
SLC6A11,5.522682445759369,28
IQSEC1,5.522682445759369,28
NLRP8,5.522682445759369,28
ZNF583,5.522682445759369,28
LIG3,5.522682445759369,28
ALOX5,5.522682445759369,28
TFAM,5.522682445759369,28
ESYT2,5.522682445759369,28
GRHL1,5.522682445759369,28
NUP107,5.522682445759369,28
CEP104,5.522682445759369,28
REXO1,5.522682445759369,28
IRAG1,5.522682445759369,28
MTIF2,5.522682445759369,28
TAP1,5.522682445759369,28
PALB2,5.522682445759369,28
PRKCB,5.522682445759369,28
F13A1,5.522682445759369,28
PPP2R2B,5.522682445759369,28
GRIP1,5.522682445759369,28
UNC5C,5.522682445759369,28
NDUFS1,5.522682445759369,28
AC098582.1,5.522682445759369,28
MEI1,5.522682445759369,28
PPIL4,5.522682445759369,28
DLG3,5.522682445759369,28
EPHB2,5.522682445759369,28
STPG2,5.522682445759369,28
ZDHHC17,5.522682445759369,28
RUNDC3B,5.522682445759369,28
LRRN2,5.522682445759369,28
MACC1,5.522682445759369,28
ADAM9,5.522682445759369,28
IRX1,5.522682445759369,28
FBXW10,5.522682445759369,28
ZNF345,5.522682445759369,28
TRPC4AP,5.522682445759369,28
JAKMIP1,5.522682445759369,28
SEC31B,5.522682445759369,28
SLF2,5.522682445759369,28
GPLD1,5.522682445759369,28
SYNJ2,5.522682445759369,28
PAPLN,5.522682445759369,28
ERN1,5.522682445759369,28
SMURF2,5.522682445759369,28
NRP1,5.522682445759369,28
RHOBTB2,5.522682445759369,28
GRAMD1C,5.522682445759369,28
RBM39,5.522682445759369,28
CALD1,5.522682445759369,28
DLGAP3,5.522682445759369,28
DIS3L2,5.522682445759369,28
TGM2,5.522682445759369,28
MLLT10,5.522682445759369,28
ARMC3,5.522682445759369,28
REST,5.522682445759369,28
MYBBP1A,5.522682445759369,28
CNST,5.522682445759369,28
GNPAT,5.522682445759369,28
TLK1,5.522682445759369,28
ZMIZ1,5.522682445759369,28
SHLD2,5.522682445759369,28
TCTE1,5.522682445759369,28
PHC2,5.522682445759369,28
TAB2,5.522682445759369,28
ENPP3,5.522682445759369,28
SEC14L5,5.522682445759369,28
WDR55,5.522682445759369,28
SCUBE3,5.522682445759369,28
KLHL32,5.522682445759369,28
ACSL6,5.522682445759369,28
AFF4,5.522682445759369,28
SIPA1L3,5.522682445759369,28
PRPF38B,5.522682445759369,28
LRIF1,5.522682445759369,28
TSPYL2,5.522682445759369,28
FAAH2,5.522682445759369,28
USP53,5.522682445759369,28
NEK9,5.522682445759369,28
GLB1L,5.522682445759369,28
ACAD10,5.522682445759369,28
BICRAL,5.522682445759369,28
ZKSCAN5,5.522682445759369,28
MARS1,5.522682445759369,28
ARMCX2,5.522682445759369,28
ZNF592,5.522682445759369,28
KLHL25,5.522682445759369,28
OXR1,5.522682445759369,28
TMEM67,5.522682445759369,28
PPFIBP1,5.522682445759369,28
EPS8,5.522682445759369,28
ZNF148,5.522682445759369,28
TSSK1B,5.522682445759369,28
EDEM3,5.522682445759369,28
LRRC37B,5.522682445759369,28
DDX20,5.522682445759369,28
AL645922.1,5.522682445759369,28
CMAS,5.522682445759369,28
SAMHD1,5.522682445759369,28
SHANK3,5.522682445759369,28
RASSF2,5.522682445759369,28
CDH17,5.522682445759369,28
SLC45A4,5.522682445759369,28
ZNF675,5.522682445759369,28
FSIP1,5.522682445759369,28
PROM1,5.522682445759369,28
DHX15,5.522682445759369,28
MDH1B,5.522682445759369,28
SKIDA1,5.522682445759369,28
PCDHGA9,5.522682445759369,28
SENP1,5.522682445759369,28
ENOX2,5.522682445759369,28
DZIP1L,5.522682445759369,28
PABPC3,5.522682445759369,28
BACH2,5.522682445759369,28
HMGCR,5.522682445759369,28
TLR9,5.522682445759369,28
RRAGB,5.522682445759369,28
GABRA5,5.522682445759369,28
SLC11A2,5.522682445759369,28
EPAS1,5.522682445759369,28
SLC9A9,5.522682445759369,28
SFSWAP,5.522682445759369,28
PUS7L,5.522682445759369,28
IVNS1ABP,5.522682445759369,28
MEGF11,5.522682445759369,28
MTMR12,5.522682445759369,28
ZIM3,5.522682445759369,28
FIGN,5.522682445759369,28
ADGRF4,5.522682445759369,28
TGFBR3,5.522682445759369,28
AK7,5.522682445759369,28
GSAP,5.522682445759369,28
ABLIM2,5.522682445759369,28
SLC14A2,5.522682445759369,28
PRMT9,5.522682445759369,28
DBF4,5.522682445759369,28
ALDH1A3,5.522682445759369,28
SLC46A3,5.522682445759369,28
CASP1,5.522682445759369,28
ATP6V0A2,5.522682445759369,28
EHBP1L1,5.522682445759369,28
TM9SF2,5.522682445759369,28
OR4K2,5.522682445759369,28
HGF,5.522682445759369,28
ATG2A,5.522682445759369,28
SMOX,5.522682445759369,28
CATSPERD,5.522682445759369,28
MIGA1,5.325443786982249,27
FPGT-TNNI3K,5.325443786982249,27
PKN2,5.325443786982249,27
STK36,5.325443786982249,27
GFPT1,5.325443786982249,27
LNX1,5.325443786982249,27
ITGA4,5.325443786982249,27
FBXL7,5.325443786982249,27
ANKRD35,5.325443786982249,27
CD101,5.325443786982249,27
TCF25,5.325443786982249,27
PLXDC2,5.325443786982249,27
SRGAP2,5.325443786982249,27
IKBKE,5.325443786982249,27
PKP1,5.325443786982249,27
PRDM1,5.325443786982249,27
GXYLT1,5.325443786982249,27
LRRFIP2,5.325443786982249,27
NEK2,5.325443786982249,27
PTBP2,5.325443786982249,27
ZNF600,5.325443786982249,27
CCPG1,5.325443786982249,27
ITGA5,5.325443786982249,27
